Index,Property,Unit,Sq Ft,Bed Rooms,Program,Contract No.,Market Rent,Gross Rent,Contract Rent,RD Basic Rent,Subsidy,Tenant Rent,Utility Allowance,Optional Charges,TTP,Utility Reim.
695,Rheingold Heights One Associates L.P. (heights1),6F      ,1000,2,Tax Credit,,899,1142.57,0,0,0,1049.57,93,0,1142.57,0
696,Rheingold Heights One Associates L.P. (heights1),6G      ,1000,2,Tax Credit,,1011.67,1011.67,0,0,0,1011.67,0,0,1011.67,0
697,Rheingold Heights One Associates L.P. (heights1),6H      ,1000,2,Tax Credit,,939.45,1043.88,0,0,0,1003.88,40,0,1043.88,0
698,Rheingold Heights One Associates L.P. (heights1),6I      ,750,1,Tax Credit,,831.92,871.92,0,0,629.92,202,40,0,242,0
699,Rheingold Heights One Associates L.P. (heights1),6J      ,750,1,Tax Credit,,984.24,1093.85,0,0,862.85,146,85,0,231,0
700,Rheingold Heights One Associates L.P. (heights1),7A      ,0,2,,,1732,0,0,0,0,0,0,0,0,0
701,Rheingold Heights One Associates L.P. (heights1),7B      ,1250,3,Tax Credit,,1039,1932.59,0,0,595,1222.59,115,0,1337.59,0
702,Rheingold Heights One Associates L.P. (heights1),7C      ,1000,2,Tax Credit,,1042.21,1156.05,0,0,0,1063.05,93,0,1156.05,0
703,Rheingold Heights One Associates L.P. (heights1),7D      ,750,1,Tax Credit,,639.54,723.12,0,0,0,683.12,40,0,723.12,0
704,Rheingold Heights One Associates L.P. (heights1),7E      ,750,1,Tax Credit,,665.12,752.38,0,0,0,695.38,57,0,752.38,0
705,Rheingold Heights One Associates L.P. (heights1),87A-COMM,0,0,,,0,0,0,0,0,0,0,0,0,0
706,Rheingold Heights Two Associates L.P. (heights2),1F      ,855,2,Tax Credit,,1117.92,1273.48,0,0,0,1180.48,93,0,1273.48,0
707,Rheingold Heights Two Associates L.P. (heights2),1G      ,1032.85,2,Tax Credit,,1084.9,1177.9,0,0,0,1084.9,93,0,1177.9,0
708,Rheingold Heights Two Associates L.P. (heights2),1H      ,865,2,Tax Credit,,1053.1,1235.6,0,0,0,1142.6,93,0,1235.6,0
709,Rheingold Heights Two Associates L.P. (heights2),1I      ,865,2,Tax Credit,,933.93,1010.61,0,0,0,952.61,58,0,1010.61,0
710,Rheingold Heights Two Associates L.P. (heights2),2A      ,900,2,Tax Credit,,1421,1479,0,0,1285,134,60,0,194,0
711,Rheingold Heights Two Associates L.P. (heights2),2B      ,892,2,Tax Credit,,922.7,945.61,0,0,0,904.61,41,0,945.61,0
712,Rheingold Heights Two Associates L.P. (heights2),2C      ,1329,3,Tax Credit,,2228,2364,0,0,1222,1006,136,0,1142,0
713,Rheingold Heights Two Associates L.P. (heights2),2D      ,619,1,Tax Credit,,936.05,1007.31,0,0,0,935.31,72,0,1007.31,0
714,Rheingold Heights Two Associates L.P. (heights2),2E      ,830,2,,,1084.9,0,0,0,0,0,58,0,0,0
715,Rheingold Heights Two Associates L.P. (heights2),2F      ,855,2,Tax Credit,,890.25,1023.75,0,0,0,930.75,93,0,1023.75,0
716,Rheingold Heights Two Associates L.P. (heights2),2G      ,834,2,Tax Credit,,1112.89,1279.79,0,0,0,1186.79,93,0,1279.79,0
717,Rheingold Heights Two Associates L.P. (heights2),2H      ,885,2,Tax Credit,,1074.16,1183.76,0,0,0,1125.76,58,0,1183.76,0
718,Rheingold Heights Two Associates L.P. (heights2),2I      ,601,1,Tax Credit,,1496,1581,0,0,1348,148,85,0,233,0
719,Rheingold Heights Two Associates L.P. (heights2),2J      ,689,1,,,917,0,0,0,0,0,72,0,0,0
720,Rheingold Heights Two Associates L.P. (heights2),3A      ,900,2,Tax Credit,,1732,1825,0,0,545,1187,93,0,1280,0
721,Rheingold Heights Two Associates L.P. (heights2),3B      ,692,2,Tax Credit,,976,1231.95,0,0,0,1173.95,58,0,1231.95,0
722,Rheingold Heights Two Associates L.P. (heights2),3C      ,1329,3,Tax Credit,,1259.62,1458.26,0,0,0,1343.26,115,0,1458.26,0
723,Rheingold Heights Two Associates L.P. (heights2),3D      ,619,1,Tax Credit,,954.04,1087.35,0,0,0,1002.35,85,0,1087.35,0
724,Rheingold Heights Two Associates L.P. (heights2),3E      ,830,2,Tax Credit,,803,1090.67,0,0,0,997.67,93,0,1090.67,0
725,Rheingold Heights Two Associates L.P. (heights2),3F      ,855,2,Tax Credit,,1084.9,1281.38,0,0,0,1171.38,110,0,1281.38,0
726,Rheingold Heights Two Associates L.P. (heights2),3G      ,834,2,Tax Credit,,927.96,927.96,0,0,0,927.96,0,0,927.96,0
727,Rheingold Heights Two Associates L.P. (heights2),3H      ,865,2,Tax Credit,,1139.49,1123,0,0,0,1123,0,0,1123,0
728,Rheingold Heights Two Associates L.P. (heights2),3I      ,601,1,Tax Credit,,1283,258,0,0,0,218,40,0,258,0
729,Rheingold Heights Two Associates L.P. (heights2),3J      ,689,1,Tax Credit,,936.09,1043.48,0,0,784.48,187,72,0,259,0
730,Rheingold Heights Two Associates L.P. (heights2),4A      ,900,2,Tax Credit,,1732,1790,0,0,1155,577,58,0,635,0
731,Rheingold Heights Two Associates L.P. (heights2),4B      ,869,2,Tax Credit,,1050,1220.96,0,0,0,1127.96,93,0,1220.96,0
732,Rheingold Heights Two Associates L.P. (heights2),4C      ,1329,3,Tax Credit,,1075.08,1197.99,0,0,0,1123.99,74,0,1197.99,0
733,Rheingold Heights Two Associates L.P. (heights2),4D      ,619,1,Tax Credit,,931,1045.36,0,0,0,973.36,72,0,1045.36,0
734,Rheingold Heights Two Associates L.P. (heights2),4E      ,830,2,Tax Credit,,976,1232.1,0,0,922.1,252,58,0,310,0
735,Rheingold Heights Two Associates L.P. (heights2),4F      ,855,2,Tax Credit,,1150.43,1325.84,0,0,0,1232.84,93,0,1325.84,0
736,Rheingold Heights Two Associates L.P. (heights2),4G      ,834,2,Tax Credit,,1100,1260.3,0,0,0,1167.3,93,0,1260.3,0
737,Rheingold Heights Two Associates L.P. (heights2),4H      ,865,2,Tax Credit,,1053.1,1235.6,0,0,987.6,155,93,0,248,0
738,Rheingold Heights Two Associates L.P. (heights2),4I      ,601,1,Tax Credit,,917,1057.27,0,0,0,985.27,72,0,1057.27,0
739,Rheingold Heights Two Associates L.P. (heights2),4J      ,601,1,Tax Credit,,917,974,0,0,0,917,57,0,974,0
740,Rheingold Heights Two Associates L.P. (heights2),5A      ,900,2,Tax Credit,,1732,1825,0,0,1556,176,93,0,269,0
741,Rheingold Heights Two Associates L.P. (heights2),5B      ,865,2,Tax Credit,,1109,1249.8,0,0,0,1156.8,93,0,1249.8,0
742,Rheingold Heights Two Associates L.P. (heights2),5C      ,1329,3,Tax Credit,,1090,1283.46,0,0,0,1208.46,75,0,1283.46,0
743,Rheingold Heights Two Associates L.P. (heights2),5D      ,619,1,Tax Credit,,810,1071.6,0,0,822.6,177,72,0,249,0
744,Rheingold Heights Two Associates L.P. (heights2),5E      ,830,2,Tax Credit,,873.13,974.86,0,0,0,881.86,93,0,974.86,0
745,Rheingold Heights Two Associates L.P. (heights2),5F      ,855,2,Tax Credit,,803,954.58,0,0,0,913.58,41,0,954.58,0
746,Rheingold Heights Two Associates L.P. (heights2),5G      ,834,2,Tax Credit,,1166,1309.25,0,0,1068.25,148,93,0,241,0
747,Rheingold Heights Two Associates L.P. (heights2),5H      ,865,2,Tax Credit,,1127.88,1240.65,0,0,0,1182.65,58,0,1240.65,0
748,Rheingold Heights Two Associates L.P. (heights2),5I      ,601,1,Tax Credit,,771.12,756,0,0,0,756,0,0,756,0
749,Rheingold Heights Two Associates L.P. (heights2),5J      ,699,1,Tax Credit,,931,1040.61,0,0,832.61,136,72,0,208,0
750,Rheingold Heights Two Associates L.P. (heights2),61A-COMM,2850,0,,,1208.33,0,0,0,0,0,0,0,0,0
751,Rheingold Heights Two Associates L.P. (heights2),61B-COMM,2057,0,,,875,0,0,0,0,0,0,0,0,0
752,Rheingold Heights Two Associates L.P. (heights2),6A      ,900,2,Tax Credit,,1732,1970,0,0,1732,180,58,0,238,0
753,Rheingold Heights Two Associates L.P. (heights2),6B      ,892,2,Tax Credit,,1109,1275.65,0,0,0,1182.65,93,0,1275.65,0
754,Rheingold Heights Two Associates L.P. (heights2),6C      ,1329,3,,,0,0,0,0,0,0,0,0,0,0
755,Rheingold Heights Two Associates L.P. (heights2),6D      ,619,1,Tax Credit,,1017,976.31,0,0,724.31,180,72,0,252,0
756,Rheingold Heights Two Associates L.P. (heights2),6E      ,830,2,Tax Credit,,1067.69,1209.27,0,0,0,1116.27,93,0,1209.27,0
757,Rheingold Heights Two Associates L.P. (heights2),6F      ,855,2,Tax Credit,,976,1109,0,0,0,1109,0,0,1109,0
758,Rheingold Heights Two Associates L.P. (heights2),6G      ,834,2,Tax Credit,,1109,1164,0,0,0,1123,41,0,1164,0
759,Rheingold Heights Two Associates L.P. (heights2),6H      ,863,2,Tax Credit,,1131.18,1252.63,0,0,0,1159.63,93,0,1252.63,0
760,Rheingold Heights Two Associates L.P. (heights2),6I      ,601,1,Tax Credit,,666,825.15,0,0,0,753.15,72,0,825.15,0
761,Rheingold Heights Two Associates L.P. (heights2),6J      ,699,1,Tax Credit,,771.12,878.2,0,0,0,806.2,72,0,878.2,0
762,Rheingold Heights Two Associates L.P. (heights2),7A      ,900,2,Tax Credit,,1127.88,1231.16,0,0,0,1138.16,93,0,1231.16,0
763,Rheingold Heights Two Associates L.P. (heights2),7C      ,1494,4,Tax Credit,,1467,1276.16,0,0,0,1221.16,55,0,1276.16,0
764,Rheingold Heights Two Associates L.P. (heights2),7H      ,858,2,Tax Credit,,1082.06,1227.2,0,0,0,1134.2,93,0,1227.2,0
765,Rheingold Heights Two Associates L.P. (heights2),7I      ,601,1,Tax Credit,,666,843.97,0,0,0,771.97,72,0,843.97,0
766,Rheingold Heights Two Associates L.P. (heights2),7J      ,699,1,Tax Credit,,771.12,870.34,0,0,680.34,118,72,0,190,0
767,"Himrod Street Asscoiates, L.P. (himrodtc)",1B-HOMLE,744,2,Tax Credit,,1119.14,1129,0,0,0,1068,61,0,1129,0
768,"Himrod Street Asscoiates, L.P. (himrodtc)",1C-HOMLE,585,1,Tax Credit,,917,974,0,0,454.7,462.3,57,0,519.3,0
769,"Himrod Street Asscoiates, L.P. (himrodtc)",1D      ,814,0,,,0,0,0,0,0,0,0,0,0,0
770,"Himrod Street Asscoiates, L.P. (himrodtc)",2A-PBV  ,760,1,,,1496,0,0,0,0,0,57,0,0,0
771,"Himrod Street Asscoiates, L.P. (himrodtc)",2B-HOMLE,744,2,Tax Credit,,312,1081.85,0,0,0,1023.85,58,0,1081.85,0
772,"Himrod Street Asscoiates, L.P. (himrodtc)",2C-HOMLE,585,1,,,96,0,0,0,0,0,57,0,0,0
773,"Himrod Street Asscoiates, L.P. (himrodtc)",2D-PBV  ,814,2,Tax Credit,,1732,1790,0,0,1284,448,58,0,506,0
774,"Himrod Street Asscoiates, L.P. (himrodtc)",2E      ,1313,3,Tax Credit,,1227,1272.96,0,0,0,1198.96,74,0,1272.96,0
775,"Himrod Street Asscoiates, L.P. (himrodtc)",2F-HOMLE,857,2,Tax Credit,,254,1174.22,0,0,1047.22,69,58,0,127,0
776,"Himrod Street Asscoiates, L.P. (himrodtc)",3A      ,760,1,Tax Credit,,164,962.78,0,0,723.78,182,57,0,239,0
777,"Himrod Street Asscoiates, L.P. (himrodtc)",3B      ,744,2,Tax Credit,,1101,1172.76,0,0,0,1114.76,58,0,1172.76,0
778,"Himrod Street Asscoiates, L.P. (himrodtc)",3C      ,585,1,Tax Credit,,809,978.47,0,0,76.07,845.4,57,0,902.4,0
779,"Himrod Street Asscoiates, L.P. (himrodtc)",3D      ,814,2,Tax Credit,,380,1152.34,0,0,769.34,325,58,0,383,0
780,"Himrod Street Asscoiates, L.P. (himrodtc)",3E-PBV  ,1313,3,Tax Credit,,2228,2302,0,0,2179,49,74,0,123,0
781,"Himrod Street Asscoiates, L.P. (himrodtc)",3F      ,857,2,Tax Credit,,980,1147.15,0,0,0,1089.15,58,0,1147.15,0
782,"Himrod Street Asscoiates, L.P. (himrodtc)",4A-PBV  ,760,1,Tax Credit,,1496,1553,0,0,1318,178,57,0,235,0
783,"Himrod Street Asscoiates, L.P. (himrodtc)",4B      ,744,2,Tax Credit,,980,1192,0,0,0,1134,58,0,1192,0
784,"Himrod Street Asscoiates, L.P. (himrodtc)",4C      ,585,1,Tax Credit,,866.06,931.72,0,0,0,874.72,57,0,931.72,0
785,"Himrod Street Asscoiates, L.P. (himrodtc)",4D-PBV  ,814,2,Tax Credit,,1732,1790,0,0,916,816,58,0,874,0
786,"Himrod Street Asscoiates, L.P. (himrodtc)",4E      ,1313,3,Tax Credit,,1103,1330.34,0,0,0,1256.34,74,0,1330.34,0
787,"Himrod Street Asscoiates, L.P. (himrodtc)",4F      ,857,2,Tax Credit,,797,965.78,0,0,0,907.78,58,0,965.78,0
788,"Himrod Street Asscoiates, L.P. (himrodtc)",5A      ,760,1,Tax Credit,,745,845.41,0,0,0,845.41,0,0,845.41,0
789,"Himrod Street Asscoiates, L.P. (himrodtc)",5B      ,744,2,Tax Credit,,1148.45,1172.76,0,0,0,1114.76,58,0,1172.76,0
790,"Himrod Street Asscoiates, L.P. (himrodtc)",5C      ,585,1,Tax Credit,,745,978.46,0,0,0,921.46,57,0,978.46,0
791,"Himrod Street Asscoiates, L.P. (himrodtc)",5D      ,814,2,Tax Credit,,1139.49,879.36,0,0,0,879.36,0,0,879.36,0
792,"Himrod Street Asscoiates, L.P. (himrodtc)",5E-PBV  ,1313,3,Tax Credit,,2228,2302,0,0,1852,376,74,0,450,0
793,"Himrod Street Asscoiates, L.P. (himrodtc)",5F      ,857,2,Tax Credit,,1109,1189.18,0,0,0,1131.18,58,0,1189.18,0
794,"Himrod Street Asscoiates, L.P. (himrodtc)",6A-PBV  ,760,1,Tax Credit,,1496,1553,0,0,1312,184,57,0,241,0
795,"Himrod Street Asscoiates, L.P. (himrodtc)",6B      ,744,2,Tax Credit,,1037,1146.62,0,0,0,1036.62,110,0,1146.62,0
796,"Himrod Street Asscoiates, L.P. (himrodtc)",6C      ,585,1,Tax Credit,,919.49,994.87,0,0,0,937.87,57,0,994.87,0
797,"Himrod Street Asscoiates, L.P. (himrodtc)",6D-PBV  ,814,2,Tax Credit,,1732,1223,0,0,861,362,0,0,362,0
798,"Himrod Street Asscoiates, L.P. (himrodtc)",6E      ,1313,3,Tax Credit,,1103,1327.66,0,0,0,1253.66,74,0,1327.66,0
799,"Himrod Street Asscoiates, L.P. (himrodtc)",6F      ,857,2,Tax Credit,,980,1174.22,0,0,0,1116.22,58,0,1174.22,0
800,Irving Stockholm HDFC (irvstock),22-1L   ,0,2,,,871.67,952.75,0,0,0,952.75,58,0,0,0
801,Irving Stockholm HDFC (irvstock),22-1R   ,0,2,,,709.38,118,0,0,0,118,58,0,0,0
802,Irving Stockholm HDFC (irvstock),22-2L   ,0,2,Tax Credit,,981.93,1164,0,0,1013,110,41,0,151,0
803,Irving Stockholm HDFC (irvstock),22-2R   ,0,3,,,1076.46,1153.57,0,0,0,1153.57,0,0,0,0
804,Irving Stockholm HDFC (irvstock),22-3L   ,0,2,,,812.14,861.83,0,0,0,861.83,58,0,0,0
805,Irving Stockholm HDFC (irvstock),22-3R   ,0,3,,,839.82,878.15,0,0,0,878.15,74,0,0,0
806,Irving Stockholm HDFC (irvstock),22-4L   ,0,2,,,939.74,456,0,0,0,456,58,0,0,0
807,Irving Stockholm HDFC (irvstock),22-4R   ,0,3,,,863.03,880.29,0,0,0,880.29,74,0,0,0
808,Irving Stockholm HDFC (irvstock),244-1AR ,0,3,Tax Credit,,1067.14,1393.71,0,0,943.71,376,74,0,450,0
809,Irving Stockholm HDFC (irvstock),244-2L  ,0,1,,,1155.6,0,0,0,0,0,85,0,0,0
810,Irving Stockholm HDFC (irvstock),244-2R  ,0,2,,,685.59,0,0,0,0,0,58,0,0,0
811,Irving Stockholm HDFC (irvstock),244-3L  ,0,1,,,1014.54,0,0,0,0,0,55,0,0,0
812,Irving Stockholm HDFC (irvstock),244-3R  ,0,2,,,874.35,301,0,0,0,301,58,0,0,0
813,Irving Stockholm HDFC (irvstock),244-4L  ,0,1,,,742.41,0,0,0,0,0,55,0,0,0
814,Irving Stockholm HDFC (irvstock),244-4R  ,0,2,,,916.81,351,0,0,0,351,58,0,0,0
815,Irving Stockholm HDFC (irvstock),246-1R  ,0,3,Tax Credit,,179,0,0,0,0,0,0,0,0,0
816,Irving Stockholm HDFC (irvstock),246-2L  ,0,1,,,1155.6,0,0,0,0,0,85,0,0,0
817,Irving Stockholm HDFC (irvstock),246-2R  ,0,2,,,705.49,744.97,0,0,0,744.97,58,0,0,0
818,Irving Stockholm HDFC (irvstock),246-3L  ,0,1,Tax Credit,,668.55,668.55,0,0,0,668.55,0,0,668.55,0
819,Irving Stockholm HDFC (irvstock),246-3R  ,0,2,,,734.7,623,0,0,0,623,58,0,0,0
820,Irving Stockholm HDFC (irvstock),246-4AR ,0,1,,,714.77,903.85,0,0,0,903.85,55,0,0,0
821,Irving Stockholm HDFC (irvstock),246-4BL ,0,1,,,905.57,970.44,0,0,0,970.44,55,0,0,0
822,Jefferson SPI HDFC (jeffspi),1A      ,0,2,HOME,,807.74,1789,0,0,0,1729,60,0,1789,0
823,Jefferson SPI HDFC (jeffspi),1B      ,0,3,HOME,,2228,1074.55,0,0,0,999.55,75,0,1074.55,0
824,Jefferson SPI HDFC (jeffspi),2A      ,0,3,,,2228,1126,0,0,0,1126,74,0,0,0
825,Jefferson SPI HDFC (jeffspi),2B      ,0,3,,,2228,427,0,0,0,427,74,0,0,0
826,Jefferson SPI HDFC (jeffspi),3A      ,0,3,,,1350.79,1350.79,0,0,0,1350.79,74,0,0,0
827,Jefferson SPI HDFC (jeffspi),3B      ,0,3,HOME,,1177.99,1729,0,0,0,1655,74,0,1729,0
828,Jefferson SPI HDFC (jeffspi),4A      ,0,3,HOME,,1142.75,1219.75,0,0,0,1142.75,77,0,1219.75,0
829,Jefferson SPI HDFC (jeffspi),4B      ,0,3,HOME,,1149.26,1249.25,0,0,0,1172.25,77,0,1249.25,0
830,Knickerbocker Square Associates L.P. (knick1),1A-K    ,939,2,Tax Credit,,1008.06,1114.5,0,0,677.5,379,58,0,437,0
831,Knickerbocker Square Associates L.P. (knick1),1B-K    ,893,2,Tax Credit,,1027.25,1126.24,0,0,882.24,186,58,0,244,0
832,Knickerbocker Square Associates L.P. (knick1),1C-K    ,1046,3,,,472,0,0,0,0,0,0,0,0,0
833,Knickerbocker Square Associates L.P. (knick1),2A      ,906,2,Tax Credit,,1013,1091.26,0,0,0,1033.26,58,0,1091.26,0
834,Knickerbocker Square Associates L.P. (knick1),2B-K    ,839,2,Tax Credit,,1083.8,1124.8,0,0,0,1083.8,41,0,1124.8,0
835,Knickerbocker Square Associates L.P. (knick1),2C-K    ,1046,3,Tax Credit,,1244.63,1265.46,0,0,0,1190.46,75,0,1265.46,0
836,Knickerbocker Square Associates L.P. (knick1),2D      ,775,2,Tax Credit,,652.95,724,0,0,474,192,58,0,250,0
837,Knickerbocker Square Associates L.P. (knick1),2E-K    ,1134,3,Tax Credit,,1181.38,1255.38,0,0,0,1181.38,74,0,1255.38,0
838,Knickerbocker Square Associates L.P. (knick1),2F-K    ,852,2,Tax Credit,,764.52,837.81,0,0,0,779.81,58,0,837.81,0
839,Knickerbocker Square Associates L.P. (knick1),2G      ,933,2,Tax Credit,,652.95,710.95,0,0,0,652.95,58,0,710.95,0
840,Knickerbocker Square Associates L.P. (knick1),2H-K    ,870,2,Tax Credit,,1089.22,1061.3,0,0,0,1019.3,42,0,1061.3,0
841,Knickerbocker Square Associates L.P. (knick1),3A-K    ,906,2,Tax Credit,,907.14,1091.29,0,0,0,1033.29,58,0,1091.29,0
842,Knickerbocker Square Associates L.P. (knick1),3B-K    ,839,2,Tax Credit,,874.24,1149.4,0,0,0,1091.4,58,0,1149.4,0
843,Knickerbocker Square Associates L.P. (knick1),3C-K    ,1046,3,Tax Credit,,748.1,822.1,0,0,0,748.1,74,0,822.1,0
844,Knickerbocker Square Associates L.P. (knick1),3D-K    ,775,2,Tax Credit,,947.96,1091.24,0,0,0,1033.24,58,0,1091.24,0
845,Knickerbocker Square Associates L.P. (knick1),3E-1    ,1134,3,Tax Credit,,1228.39,1302.39,0,0,0,1228.39,74,0,1302.39,0
846,Knickerbocker Square Associates L.P. (knick1),3F-K    ,852,2,Tax Credit,,790.59,864.4,0,0,0,806.4,58,0,864.4,0
847,Knickerbocker Square Associates L.P. (knick1),3G      ,933,2,Tax Credit,,652.95,724,0,0,0,666,58,0,724,0
848,Knickerbocker Square Associates L.P. (knick1),3H-K    ,870,2,Tax Credit,,1079.38,1208.38,0,0,0,1079.38,129,0,1208.38,0
849,Knickerbocker Square Associates L.P. (knick1),4A-K-DV ,906,2,Tax Credit,,940.36,1224,0,0,0,1166,58,0,1224,0
850,Knickerbocker Square Associates L.P. (knick1),4B      ,839,2,Tax Credit,,955.66,894.32,0,0,0,894.32,0,0,894.32,0
851,Knickerbocker Square Associates L.P. (knick1),4C-K    ,1046,3,Tax Credit,,599.74,790.15,0,0,47.72,668.43,74,0,742.43,0
852,Knickerbocker Square Associates L.P. (knick1),4D-K    ,775,2,Tax Credit,,565.88,765.03,0,0,0,707.03,58,0,765.03,0
853,Knickerbocker Square Associates L.P. (knick1),4E-K    ,1134,3,Tax Credit,,1258.85,1359.02,0,0,0,1284.02,75,0,1359.02,0
854,Knickerbocker Square Associates L.P. (knick1),4F-K    ,852,2,Tax Credit,,1069.79,1132.18,0,0,0,1091.18,41,0,1132.18,0
855,Knickerbocker Square Associates L.P. (knick1),4G-K    ,933,2,Tax Credit,,647.47,718.41,0,0,0,660.41,58,0,718.41,0
856,Knickerbocker Square Associates L.P. (knick1),4H-K    ,870,2,Tax Credit,,1022.22,1100.66,0,0,0,1042.66,58,0,1100.66,0
857,Knickerbocker Square Associates L.P. (knick1),5A      ,906,2,Tax Credit,,995.73,1053.73,0,0,655.73,340,58,0,398,0
858,Knickerbocker Square Associates L.P. (knick1),5B-K    ,839,2,Tax Credit,,985.87,1091.23,0,0,0,1033.23,58,0,1091.23,0
859,Knickerbocker Square Associates L.P. (knick1),5C-K-DV ,1046,3,Tax Credit,,1102.3,1198.34,0,0,925.34,199,74,0,273,0
860,Knickerbocker Square Associates L.P. (knick1),5D-K    ,775,2,Tax Credit,,1096.82,1206.82,0,0,0,1096.82,110,0,1206.82,0
861,Knickerbocker Square Associates L.P. (knick1),5E-K-DV ,1134,3,Tax Credit,,1146.56,226,0,0,0,226,0,0,226,0
862,Knickerbocker Square Associates L.P. (knick1),5F      ,852,2,Tax Credit,,1047.31,1105.31,0,0,0,1047.31,58,0,1105.31,0
863,Knickerbocker Square Associates L.P. (knick1),5G-K    ,933,2,Tax Credit,,1109,1189.18,0,0,45.18,1086,58,0,1144,0
864,Knickerbocker Square Associates L.P. (knick1),5H-K    ,870,2,Tax Credit,,1012.98,1091.24,0,0,126.1,907.14,58,0,965.14,0
865,Knickerbocker Square Associates L.P. (knick1),6A-K    ,906,2,Tax Credit,,1054.71,1133.8,0,0,477.8,598,58,0,656,0
866,Knickerbocker Square Associates L.P. (knick1),6B      ,839,2,Tax Credit,,303,1381.45,0,0,1147.45,174,60,0,234,0
867,Knickerbocker Square Associates L.P. (knick1),6C-K    ,1046,3,Tax Credit,,1194.17,1293.05,0,0,0,1218.05,75,0,1293.05,0
868,Knickerbocker Square Associates L.P. (knick1),6D-K    ,775,2,Tax Credit,,678.58,750.15,0,0,0,692.15,58,0,750.15,0
869,Knickerbocker Square Associates L.P. (knick1),6E      ,1134,3,Tax Credit,,1169.07,1223.07,0,0,0,1169.07,54,0,1223.07,0
870,Knickerbocker Square Associates L.P. (knick1),6F-K-DV ,852,2,Tax Credit,,999.14,1032.77,0,0,508,466.77,58,0,524.77,0
871,Knickerbocker Square Associates L.P. (knick1),6G      ,933,2,Tax Credit,,1176.4,1167,0,0,0,1109,58,0,1167,0
872,Knickerbocker Square Associates L.P. (knick1),6H      ,870,2,Tax Credit,,1075.49,1203.46,0,0,0,1145.46,58,0,1203.46,0
873,Knickerbocker Commons Associates L.P. (knickcom),2A      ,754,2,Tax Credit,,1732,1808,1540,0,1214,518,76,0,594,0
874,Knickerbocker Commons Associates L.P. (knickcom),2B      ,930,3,Tax Credit,,2228,2323,0,0,2068,160,95,0,255,0
875,Knickerbocker Commons Associates L.P. (knickcom),2C      ,600,1,Tax Credit,,1496,1568,0,0,1309,187,72,0,259,0
876,Knickerbocker Commons Associates L.P. (knickcom),2D      ,754,2,Tax Credit,,1732,1575,0,0,1168,331,76,0,407,0
877,Knickerbocker Commons Associates L.P. (knickcom),2E      ,754,2,Tax Credit,,1732,1808,0,0,1562,170,76,0,246,0
878,Knickerbocker Commons Associates L.P. (knickcom),2F      ,754,2,Tax Credit,,1732,1808,1499,0,1318,414,76,0,490,0
879,Knickerbocker Commons Associates L.P. (knickcom),3A      ,754,2,Tax Credit,,857.96,933.96,0,0,0,857.96,76,0,933.96,0
880,Knickerbocker Commons Associates L.P. (knickcom),3B      ,930,3,Tax Credit,,1186.75,1281.75,0,0,0,1186.75,95,0,1281.75,0
881,Knickerbocker Commons Associates L.P. (knickcom),3C      ,600,1,Tax Credit,,727.55,825.55,0,0,0,727.55,98,0,825.55,0
882,Knickerbocker Commons Associates L.P. (knickcom),3D      ,754,2,Tax Credit,,1042.44,1139.29,0,0,1063.29,0,76,0,76,0
883,Knickerbocker Commons Associates L.P. (knickcom),3E      ,754,2,Tax Credit,,857.96,972.99,0,0,0,896.99,76,0,972.99,0
884,Knickerbocker Commons Associates L.P. (knickcom),3F      ,754,2,Tax Credit,,1050.1,1126.1,0,0,0,1050.1,76,0,1126.1,0
885,Knickerbocker Commons Associates L.P. (knickcom),4A      ,754,2,Tax Credit,,1106.15,1126.1,0,0,0,1050.1,76,0,1126.1,0
886,Knickerbocker Commons Associates L.P. (knickcom),4B      ,930,3,Tax Credit,,1207.31,1302.31,0,0,0,1207.31,95,0,1302.31,0
887,Knickerbocker Commons Associates L.P. (knickcom),4C      ,600,1,Tax Credit,,867.21,939.21,0,0,0,867.21,72,0,939.21,0
888,Knickerbocker Commons Associates L.P. (knickcom),4D      ,754,2,Tax Credit,,1076.35,1126.1,0,0,0,1050.1,76,0,1126.1,0
889,Knickerbocker Commons Associates L.P. (knickcom),4E      ,754,2,Tax Credit,,1050.1,1147.1,0,0,0,1071.1,76,0,1147.1,0
890,Knickerbocker Commons Associates L.P. (knickcom),4F      ,754,2,Tax Credit,,857.96,933.96,0,0,0,857.96,76,0,933.96,0
891,Knickerbocker Commons Associates L.P. (knickcom),5A      ,754,2,Tax Credit,,1032.22,1108,0,0,0,1032,76,0,1108,0
892,Knickerbocker Commons Associates L.P. (knickcom),5B      ,930,3,Tax Credit,,1186.75,1305.49,0,0,0,1210.49,95,0,1305.49,0
893,Knickerbocker Commons Associates L.P. (knickcom),5C      ,600,1,Tax Credit,,867.21,939.21,0,0,0,867.21,72,0,939.21,0
894,Knickerbocker Commons Associates L.P. (knickcom),5D      ,754,2,Tax Credit,,835,911,1022,0,0,835,76,0,911,0
